Order ID,Order Date,Ship Date,Ship Mode,Segment,Continent,Country,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
GB-2025-12222,4/9/2025,4/12/2025,Second Class,Corporate,North America,United States,East,Pennsylvania,Philadelphia,Office Supplies,Binders,92.92,4,0,41.81
GB-2024-12223,5/23/2024,5/25/2024,First Class,Home Office,Europe,Germany,South,Bavaria,Munich,Technology,Copiers,6721.82,7,0,2352.64
GB-2026-12224,2/10/2026,2/15/2026,Standard Class,Home Office,North America,United States,West,Washington,Seattle,Furniture,Chairs,277.17,1,0,41.58
GB-2025-12225,9/9/2025,9/11/2025,First Class,Consumer,North America,United States,West,California,Los Angeles,Office Supplies,Envelopes,9.66,1,0,3.38
GB-2024-12226,12/3/2024,12/6/2024,Second Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Furniture,Chairs,1307.04,3,0,196.06
GB-2026-12227,3/11/2026,3/16/2026,Standard Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Furniture,Bookcases,351.48,3,0,17.57
GB-2026-12228,4/15/2026,4/20/2026,Standard Class,Corporate,Europe,United Kingdom,South,England,London,Furniture,Tables,1614.4,5,0,161.44
GB-2025-12229,1/14/2025,1/19/2025,Standard Class,Corporate,North America,United States,East,Pennsylvania,Philadelphia,Office Supplies,Paper,103.6,5,0,41.44
GB-2024-12230,3/28/2024,4/2/2024,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Technology,Accessories,556,4,0,222.4
GB-2024-12231,2/9/2024,2/12/2024,Second Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Technology,Phones,1275.84,6,0,255.17
GB-2025-12232,8/21/2025,8/26/2025,Standard Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Furniture,Furnishings,348.6,4,0,87.15
GB-2025-12233,3/13/2025,3/18/2025,Standard Class,Home Office,North America,United States,West,California,Los Angeles,Technology,Copiers,2211.39,3,0,773.99
GB-2025-12234,2/10/2025,2/15/2025,Standard Class,Consumer,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Envelopes,33.18,2,0,11.61
GB-2025-12235,8/1/2025,8/6/2025,Standard Class,Corporate,Europe,Germany,South,Bavaria,Munich,Technology,Phones,5344.26,6,0,1068.85
GB-2024-12236,10/7/2024,10/12/2024,Standard Class,Consumer,Asia,India,North,Delhi,New Delhi,Technology,Machines,6015.96,9,0,1082.87
GB-2025-12237,9/19/2025,9/24/2025,Standard Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,1781.43,9,0.1,17.81
GB-2024-12238,2/18/2024,2/23/2024,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Technology,Machines,4364.16,6,0,785.55
GB-2025-12239,12/29/2025,1/1/2026,Second Class,Consumer,Asia,India,North,Delhi,New Delhi,Furniture,Tables,2759.12,8,0,275.91
GB-2026-12240,2/7/2026,2/12/2026,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Accessories,118.08,3,0,47.23
GB-2025-12241,7/2/2025,7/5/2025,Second Class,Consumer,Europe,United Kingdom,South,England,London,Technology,Copiers,3301.34,2,0.1,957.39
GB-2025-12242,6/19/2025,6/24/2025,Standard Class,Home Office,Europe,Germany,North,Berlin,Berlin,Technology,Phones,7144.49,8,0.1,1000.23
GB-2025-12243,9/6/2025,9/11/2025,Standard Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Binders,4.05,1,0,1.82
GB-2024-12244,3/23/2024,3/28/2024,Standard Class,Home Office,North America,United States,West,California,Los Angeles,Office Supplies,Paper,77.28,7,0,30.91
GB-2026-12245,3/24/2026,3/29/2026,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Furniture,Furnishings,57.62,1,0,14.4
GB-2024-12246,4/22/2024,4/24/2024,First Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Art,117.04,7,0,35.11
GB-2025-12247,2/8/2025,2/13/2025,Standard Class,Corporate,Asia,India,East,West Bengal,Kolkata,Office Supplies,Paper,57.53,4,0.1,19.56
GB-2026-12248,4/10/2026,4/15/2026,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Furniture,Bookcases,831.41,7,0.1,8.31
GB-2026-12249,2/22/2026,2/24/2026,First Class,Corporate,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Binders,53.84,8,0,24.23
GB-2025-12250,6/21/2025,6/26/2025,Standard Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Furniture,Bookcases,2718.94,7,0,135.95
GB-2026-12251,3/17/2026,3/22/2026,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Furniture,Bookcases,242.98,2,0,12.15
GB-2026-12252,3/8/2026,3/13/2026,Standard Class,Corporate,North America,United States,West,California,Los Angeles,Office Supplies,Binders,30.85,2,0.5,4.63
GB-2026-12253,1/24/2026,1/29/2026,Standard Class,Corporate,North America,United States,West,Washington,Seattle,Office Supplies,Envelopes,176.85,9,0,61.9
GB-2025-12254,6/6/2025,6/8/2025,First Class,Consumer,North America,United States,East,New York,New York,Office Supplies,Binders,139.12,8,0.5,20.87
GB-2024-12255,8/21/2024,8/26/2024,Standard Class,Consumer,Asia,India,South,Tamil Nadu,Chennai,Technology,Copiers,3051.7,2,0,1068.09
GB-2024-12256,2/29/2024,3/5/2024,Standard Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Furnishings,186.33,3,0,46.58
GB-2025-12257,4/7/2025,4/12/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Furniture,Chairs,1492.51,9,0.1,134.33
GB-2026-12258,3/2/2026,3/2/2026,Same Day,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Technology,Accessories,1090.16,8,0,436.06
GB-2025-12259,4/4/2025,4/7/2025,Second Class,Consumer,Europe,United Kingdom,South,England,London,Furniture,Chairs,1569.45,5,0,235.42
GB-2024-12260,12/9/2024,12/9/2024,Same Day,Corporate,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Paper,65.79,8,0.2,18.42
GB-2025-12261,12/24/2025,12/29/2025,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Furniture,Furnishings,509.7,6,0,127.42
GB-2024-12262,7/1/2024,7/4/2024,Second Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Paper,30.96,2,0.2,8.67
GB-2025-12263,6/22/2025,6/24/2025,First Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Technology,Phones,1459.6,2,0.1,204.34
GB-2024-12264,1/14/2024,1/19/2024,Standard Class,Corporate,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Furniture,Furnishings,295.99,4,0.1,56.24
GB-2025-12265,3/7/2025,3/9/2025,First Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Furniture,Bookcases,155.52,1,0.1,1.56
GB-2025-12266,9/7/2025,9/12/2025,Standard Class,Corporate,Europe,Germany,North,Berlin,Berlin,Technology,Machines,2296.18,4,0.5,1102.17
GB-2025-12267,7/15/2025,7/18/2025,Second Class,Consumer,North America,Canada,East,Ontario,Toronto,Furniture,Bookcases,632.4,6,0.2,44.27
GB-2024-12268,3/12/2024,3/14/2024,First Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Envelopes,55.71,3,0,19.5
GB-2025-12269,12/21/2025,12/21/2025,Same Day,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Bookcases,851.81,6,0.2,59.63
GB-2026-12270,1/10/2026,1/13/2026,Second Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Chairs,549.36,4,0.1,49.44
GB-2025-12271,4/26/2025,5/1/2025,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Accessories,807.9,6,0,323.16
GB-2025-12272,4/20/2025,4/25/2025,Standard Class,Corporate,South America,Brazil,Southeast,São Paulo,São Paulo,Office Supplies,Envelopes,19.86,4,0.5,0.99
GB-2024-12273,4/5/2024,4/10/2024,Standard Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Furniture,Furnishings,90.65,8,0.1,17.22
GB-2024-12274,5/3/2024,5/8/2024,Standard Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Furniture,Tables,981.36,3,0.5,392.54
GB-2024-12275,4/6/2024,4/9/2024,Second Class,Home Office,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Technology,Copiers,4880.79,3,0,1708.28
GB-2024-12276,11/11/2024,11/13/2024,First Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Binders,192.6,5,0,86.67
GB-2024-12277,10/4/2024,10/9/2024,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Furniture,Bookcases,1608.55,8,0.1,16.09
GB-2024-12278,4/3/2024,4/8/2024,Standard Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Paper,37.9,5,0,15.16
GB-2024-12279,7/16/2024,7/19/2024,Second Class,Home Office,Asia,India,East,West Bengal,Kolkata,Office Supplies,Art,30.9,3,0,9.27
GB-2024-12280,4/5/2024,4/8/2024,Second Class,Home Office,North America,United States,West,California,Los Angeles,Technology,Phones,714.4,1,0,142.88
GB-2024-12281,11/23/2024,11/26/2024,Second Class,Consumer,Asia,India,North,Delhi,New Delhi,Furniture,Furnishings,518,7,0,129.5
GB-2025-12282,11/10/2025,11/12/2025,First Class,Corporate,Oceania,Australia,West,Western Australia,Perth,Furniture,Furnishings,122.36,2,0,30.59
GB-2024-12283,3/7/2024,3/10/2024,Second Class,Home Office,Asia,India,North,Delhi,New Delhi,Office Supplies,Binders,133.52,5,0.2,44.06
GB-2024-12284,10/28/2024,11/2/2024,Standard Class,Corporate,Asia,India,South,Tamil Nadu,Chennai,Furniture,Tables,3105,5,0,310.5
GB-2024-12285,8/23/2024,8/23/2024,Same Day,Corporate,North America,Canada,East,Ontario,Toronto,Office Supplies,Art,13.19,1,0.1,3.17
GB-2025-12286,1/5/2025,1/7/2025,First Class,Consumer,North America,United States,West,California,Los Angeles,Technology,Accessories,136.26,6,0,54.5
GB-2024-12287,12/14/2024,12/16/2024,First Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Technology,Accessories,829.82,8,0.2,232.35
GB-2024-12288,9/11/2024,9/16/2024,Standard Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Furniture,Bookcases,703.7,2,0,35.19
GB-2024-12289,12/2/2024,12/7/2024,Standard Class,Corporate,North America,United States,East,New York,New York,Technology,Accessories,188.65,5,0,75.46
GB-2025-12290,4/11/2025,4/16/2025,Standard Class,Corporate,Africa,South Africa,Western Cape,Western Cape,Cape Town,Office Supplies,Envelopes,127.53,9,0,44.64
GB-2024-12291,1/17/2024,1/22/2024,Standard Class,Consumer,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Bookcases,2979.68,8,0,148.98
GB-2026-12292,2/15/2026,2/20/2026,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Office Supplies,Envelopes,60.91,6,0.1,17.66
GB-2024-12293,1/1/2024,1/4/2024,Second Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Envelopes,35.64,5,0.2,8.2
GB-2025-12294,11/30/2025,12/5/2025,Standard Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,1967.04,6,0,98.35
GB-2024-12295,12/9/2024,12/12/2024,Second Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Paper,69.17,3,0.1,23.52
GB-2024-12296,9/27/2024,9/29/2024,First Class,Home Office,Europe,Germany,North,Berlin,Berlin,Office Supplies,Paper,115.88,5,0.2,32.45
GB-2024-12297,12/4/2024,12/9/2024,Standard Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Technology,Copiers,12770.52,7,0,4469.68
GB-2026-12298,3/19/2026,3/24/2026,Standard Class,Corporate,Asia,India,South,Tamil Nadu,Chennai,Technology,Machines,10975.42,9,0.1,2634.1
GB-2024-12299,7/19/2024,7/24/2024,Standard Class,Corporate,North America,United States,East,New York,New York,Furniture,Furnishings,502.44,9,0.1,95.46
GB-2024-12300,3/27/2024,3/27/2024,Same Day,Home Office,Asia,India,South,Tamil Nadu,Chennai,Furniture,Furnishings,332.24,8,0,83.06
GB-2025-12301,5/1/2025,5/6/2025,Standard Class,Consumer,Europe,Germany,North,Berlin,Berlin,Furniture,Furnishings,118.22,4,0.1,22.46
GB-2024-12302,8/4/2024,8/7/2024,Second Class,Corporate,Europe,Germany,North,Berlin,Berlin,Furniture,Chairs,626.55,3,0,93.98
GB-2025-12303,11/26/2025,12/1/2025,Standard Class,Corporate,Asia,India,East,West Bengal,Kolkata,Furniture,Furnishings,175.95,5,0,43.99
GB-2025-12304,4/17/2025,4/19/2025,First Class,Consumer,Asia,India,East,West Bengal,Kolkata,Office Supplies,Envelopes,87.3,9,0,30.55
GB-2025-12305,9/20/2025,9/22/2025,First Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Art,82.67,5,0.1,19.84
GB-2024-12306,10/19/2024,10/21/2024,First Class,Home Office,Europe,Germany,North,Berlin,Berlin,Technology,Machines,5464,5,0.2,1639.2
GB-2026-12307,2/10/2026,2/13/2026,Second Class,Corporate,Europe,Germany,South,Bavaria,Munich,Furniture,Bookcases,256.22,3,0.2,17.94
GB-2025-12308,3/7/2025,3/12/2025,Standard Class,Consumer,Europe,Germany,South,Bavaria,Munich,Office Supplies,Paper,25.86,2,0,10.34
GB-2024-12309,7/31/2024,8/3/2024,Second Class,Consumer,North America,United States,East,New York,New York,Technology,Accessories,123.52,1,0,49.41
GB-2024-12310,12/31/2024,1/3/2025,Second Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Furniture,Bookcases,1467.48,7,0,73.37
GB-2024-12311,7/3/2024,7/5/2024,First Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Technology,Phones,408.18,1,0,81.64
GB-2025-12312,8/7/2025,8/10/2025,Second Class,Consumer,North America,United States,West,Washington,Seattle,Office Supplies,Paper,36,2,0.1,12.24
GB-2025-12313,5/28/2025,6/2/2025,Standard Class,Home Office,Europe,Germany,North,Berlin,Berlin,Technology,Phones,3250.31,6,0.1,455.04
GB-2025-12314,4/3/2025,4/6/2025,Second Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Envelopes,131.95,7,0,46.18
GB-2026-12315,2/21/2026,2/24/2026,Second Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Machines,6374.7,7,0.2,1912.41
GB-2025-12316,1/27/2025,2/1/2025,Standard Class,Consumer,Asia,India,South,Tamil Nadu,Chennai,Office Supplies,Envelopes,118.02,6,0,41.31
GB-2024-12317,1/18/2024,1/23/2024,Standard Class,Home Office,North America,United States,East,New York,New York,Furniture,Tables,784.51,3,0.5,313.8
GB-2024-12318,1/18/2024,1/23/2024,Standard Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Furniture,Bookcases,206.37,1,0,10.32
GB-2024-12319,3/31/2024,4/5/2024,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Furniture,Tables,5174.37,9,0,517.44
GB-2025-12320,4/9/2025,4/12/2025,Second Class,Home Office,Europe,Germany,South,Bavaria,Munich,Office Supplies,Binders,9.92,1,0.1,3.87
GB-2024-12321,10/15/2024,10/20/2024,Standard Class,Home Office,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Technology,Copiers,11933.76,6,0,4176.82
GB-2026-12322,2/4/2026,2/7/2026,Second Class,Corporate,Europe,Germany,South,Bavaria,Munich,Furniture,Tables,783.16,2,0.5,313.26
GB-2024-12323,3/19/2024,3/24/2024,Standard Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Envelopes,78.12,6,0,27.34
GB-2024-12324,8/3/2024,8/3/2024,Same Day,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Art,107.57,6,0.2,19.36
GB-2024-12325,2/29/2024,3/2/2024,First Class,Home Office,Europe,United Kingdom,South,England,London,Office Supplies,Art,97.33,9,0.5,0
GB-2024-12326,4/23/2024,4/28/2024,Standard Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Furniture,Tables,1357.17,5,0.5,542.87
GB-2024-12327,4/3/2024,4/8/2024,Standard Class,Home Office,Asia,India,West,Maharashtra,Mumbai,Office Supplies,Envelopes,32,4,0.1,9.28
GB-2026-12328,4/16/2026,4/21/2026,Standard Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Furniture,Chairs,506.97,3,0,76.05
GB-2025-12329,4/28/2025,4/30/2025,First Class,Corporate,North America,United States,West,Washington,Seattle,Furniture,Tables,947.58,4,0.2,208.47
GB-2024-12330,12/30/2024,1/4/2025,Standard Class,Consumer,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Furniture,Chairs,1195.25,5,0,179.29
GB-2025-12331,6/29/2025,7/4/2025,Standard Class,Home Office,North America,United States,West,Washington,Seattle,Technology,Accessories,369.42,6,0,147.77
GB-2025-12332,12/25/2025,12/30/2025,Standard Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Technology,Copiers,797.9,2,0.5,39.89
GB-2025-12333,9/4/2025,9/9/2025,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Furniture,Furnishings,166.66,2,0.1,31.67
GB-2025-12334,10/18/2025,10/23/2025,Standard Class,Home Office,North America,United States,East,New York,New York,Technology,Accessories,372.03,3,0,148.81
GB-2025-12335,7/2/2025,7/7/2025,Standard Class,Home Office,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Office Supplies,Envelopes,44.28,3,0,15.5
GB-2025-12336,9/25/2025,9/30/2025,Standard Class,Corporate,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Office Supplies,Paper,5.28,1,0,2.11
GB-2024-12337,5/22/2024,5/25/2024,Second Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Furnishings,73.31,1,0,18.33
GB-2024-12338,2/1/2024,2/6/2024,Standard Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Technology,Copiers,8635.45,5,0,3022.41
GB-2024-12339,5/5/2024,5/10/2024,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Office Supplies,Paper,41.76,3,0.5,4.18
GB-2025-12340,2/13/2025,2/18/2025,Standard Class,Corporate,North America,United States,East,New York,New York,Office Supplies,Paper,137.65,7,0.2,38.54
GB-2025-12341,5/3/2025,5/8/2025,Standard Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Paper,263.7,9,0,105.48
GB-2024-12342,12/4/2024,12/9/2024,Standard Class,Home Office,North America,United States,East,Pennsylvania,Philadelphia,Office Supplies,Art,146.37,7,0,43.91
GB-2025-12343,7/26/2025,7/31/2025,Standard Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Binders,21.4,2,0.1,8.35
GB-2024-12344,2/23/2024,2/28/2024,Standard Class,Consumer,South America,Brazil,Southeast,São Paulo,São Paulo,Furniture,Tables,2070.9,9,0.5,828.36
GB-2025-12345,5/8/2025,5/10/2025,First Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Furniture,Chairs,895.61,4,0.1,80.6
GB-2026-12346,1/17/2026,1/22/2026,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Technology,Accessories,132.93,5,0.1,45.2
GB-2024-12347,5/4/2024,5/9/2024,Standard Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Binders,121.41,9,0,54.63
GB-2024-12348,4/5/2024,4/5/2024,Same Day,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Furnishings,85.6,8,0,21.4
GB-2025-12349,6/6/2025,6/9/2025,Second Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Technology,Copiers,3009.37,3,0.1,872.72
GB-2025-12350,11/9/2025,11/14/2025,Standard Class,Consumer,South America,Brazil,Southeast,São Paulo,São Paulo,Furniture,Tables,1155.03,3,0,115.5
GB-2025-12351,3/23/2025,3/25/2025,First Class,Home Office,Europe,Germany,South,Bavaria,Munich,Office Supplies,Envelopes,23.76,9,0.5,1.19
GB-2024-12352,10/12/2024,10/17/2024,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Technology,Machines,3367.32,6,0,606.12
GB-2025-12353,10/13/2025,10/18/2025,Standard Class,Corporate,Europe,Germany,South,Bavaria,Munich,Technology,Machines,4955.95,5,0,892.07
GB-2024-12354,10/10/2024,10/15/2024,Standard Class,Home Office,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Envelopes,78.77,6,0.2,18.12
GB-2025-12355,10/29/2025,11/3/2025,Standard Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,1446.76,7,0,72.34
GB-2026-12356,2/24/2026,3/1/2026,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Technology,Machines,5715.6,4,0,1028.81
GB-2026-12357,4/8/2026,4/13/2026,Standard Class,Consumer,Europe,United Kingdom,South,England,London,Office Supplies,Binders,5.51,1,0.1,2.15
GB-2025-12358,8/12/2025,8/17/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Technology,Accessories,1106.46,9,0,442.58
GB-2026-12359,3/1/2026,3/4/2026,Second Class,Consumer,Europe,Germany,North,Berlin,Berlin,Office Supplies,Paper,40.18,2,0.2,11.25
GB-2024-12360,2/4/2024,2/9/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Office Supplies,Binders,303.12,8,0,136.4
GB-2025-12361,6/23/2025,6/28/2025,Standard Class,Home Office,Europe,Germany,South,Bavaria,Munich,Office Supplies,Envelopes,10.18,1,0,3.56
GB-2025-12362,2/6/2025,2/11/2025,Standard Class,Corporate,Europe,Germany,South,Bavaria,Munich,Office Supplies,Binders,28.98,1,0.1,11.3
GB-2025-12363,2/8/2025,2/10/2025,First Class,Corporate,Asia,India,North,Delhi,New Delhi,Technology,Accessories,490.01,7,0.1,166.6
